NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
  643    33    0.25  -27.75 -189.50  117.96  -23.63 -192.32  117.60
  643    33    0.25  -23.63 -192.32  117.60  -19.57 -195.13  116.80
  643    33    0.25  -19.57 -195.13  116.80  -15.33 -197.57  115.77
  644    33    0.18  -63.96 -195.72  107.32  -64.47 -197.93  106.49
  646    33    0.25  -36.23  -84.85  159.50  -37.53  -89.52  160.73
  646    33    0.25  -37.53  -89.52  160.73  -38.90  -94.26  161.53
  647    33    0.32    1.95  -88.94  155.46    4.40  -93.29  155.60
  647    33    0.32    4.40  -93.29  155.60    7.08  -97.50  155.96
  647    33    0.32    7.08  -97.50  155.96    9.82 -101.60  156.80
  648    33    0.23   -2.17  -71.45  164.98    1.46  -74.76  165.91
  648    33    0.23    1.46  -74.76  165.91    5.22  -77.90  166.89
  649    33    0.29   12.98  -40.35  177.21   16.95  -40.25  180.25
  649    33    0.29   16.95  -40.25  180.25   20.92  -40.01  183.27
  649    33    0.29   20.92  -40.01  183.27   24.77  -39.61  186.45
  650    33    0.19  -48.58  -58.98  165.35  -51.84  -60.32  165.75
  651    33    0.20  -12.81  -69.35  166.83  -10.28  -72.70  167.51
  652    33    0.19  -33.39  -73.32  164.44  -34.08  -75.96  164.17
  653    33    0.19  -37.95  -71.81  171.48  -39.14  -74.99  172.38
  654    33    0.18   -6.74  -45.78  184.81   -5.63  -45.69  185.45
  655    33    0.19  -42.37  -32.78  184.21  -43.98  -30.47  185.57
  657    33    0.19  -42.40  -15.07  119.01  -44.95  -16.92  119.16
  658    33    0.21  -25.02   24.79  132.65  -25.75   28.07  134.45
  659    33    0.27  -26.00  -40.03  133.48  -26.76  -44.69  135.11
  659    33    0.27  -26.76  -44.69  135.11  -27.39  -49.23  137.13
  659    33    0.27  -27.39  -49.23  137.13  -27.55  -53.72  139.30
  660    33    0.19  -38.25  -20.44  128.30  -40.94  -22.94  128.61
  661    33    0.19   -4.09   13.64  134.36   -2.46   15.54  135.35
  662    33    0.19  -35.14  -23.54  131.92  -36.65  -26.10  132.36
  664    33    0.19  -11.93   17.62  143.06  -10.67   21.11  144.46
  666    33    0.22  -28.05   26.66  154.20  -29.05   31.16  156.14
  666    33    0.22  -29.05   31.16  156.14  -29.76   35.85  157.73
