ivol x_MIN3P z_MIN3P RSD2
 5547 0.474747 0.555556 0.566270
 5548 0.484848 0.555556 0.468659
 5549 0.494949 0.555556 0.268213
 5550 0.505050 0.555556 0.522175
 5551 0.515152 0.555556 0.381319
 5552 0.525253 0.555556 0.354265
 5553 0.535354 0.555556 0.340369
 5554 0.545455 0.555556 0.954569
 5555 0.555556 0.555556 1.210676
 5556 0.565657 0.555556 1.198905
 5557 0.575758 0.555556 0.647658
 5558 0.585859 0.555556 0.415430
 5559 0.595960 0.555556 0.491963
 5560 0.606061 0.555556 0.619027
 5561 0.616162 0.555556 0.487014
 5562 0.626263 0.555556 0.111372
 5563 0.636364 0.555556 0.375295
 5564 0.646465 0.555556 0.315345
 5565 0.656566 0.555556 0.351870
 5566 0.666667 0.555556 0.563315
 5567 0.676768 0.555556 0.454176
 5568 0.686869 0.555556 0.125865
 5569 0.696970 0.555556 0.185883
 5570 0.707071 0.555556 0.079900
 5571 0.717172 0.555556 0.145201
 5572 0.727273 0.555556 0.089715
 5573 0.737374 0.555556 0.072016
 5574 0.747475 0.555556 0.000000
 5575 0.757576 0.555556 0.000000
 5576 0.767677 0.555556 0.000000
 5577 0.777778 0.555556 0.000000
 5578 0.787879 0.555556 0.000000
 5579 0.797980 0.555556 0.000000
 5580 0.808081 0.555556 0.099446
 5581 0.818182 0.555556 0.000000
 5582 0.828283 0.555556 0.052355
 5583 0.838384 0.555556 0.052355
 5584 0.848485 0.555556 0.095326
 5585 0.858586 0.555556 0.000000
 5586 0.868687 0.555556 0.000000
 5587 0.878788 0.555556 0.000000
 5588 0.888889 0.555556 0.110442
 5589 0.898990 0.555556 0.000000
 5590 0.909091 0.555556 0.000000
 5591 0.919192 0.555556 0.000000
 5592 0.929293 0.555556 0.000000
 5593 0.939394 0.555556 0.000000
 5594 0.949495 0.555556 0.000000
 5595 0.959596 0.555556 0.000000
 5596 0.969697 0.555556 0.000000
 5597 0.979798 0.555556 0.000000
 5598 0.989899 0.555556 0.000000
 5599 1.000000 0.555556 0.000000
 5600 0.000000 0.565657 0.000000
 5601 0.010101 0.565657 0.000000
 5602 0.020202 0.565657 0.000000
 5603 0.030303 0.565657 0.000000
 5604 0.040404 0.565657 0.000000
 5605 0.050505 0.565657 0.000000
 5606 0.060606 0.565657 0.000000
 5607 0.070707 0.565657 0.000000
 5608 0.080808 0.565657 0.000000
 5609 0.090909 0.565657 0.000000
 5610 0.101010 0.565657 0.000000
 5611 0.111111 0.565657 0.000000
 5612 0.121212 0.565657 0.000000
 5613 0.131313 0.565657 0.000000
 5614 0.141414 0.565657 0.000000
 5615 0.151515 0.565657 0.000000
 5616 0.161616 0.565657 0.000000
 5617 0.171717 0.565657 0.000000
 5618 0.181818 0.565657 0.000000
 5619 0.191919 0.565657 0.000000
 5620 0.202020 0.565657 0.000000
 5621 0.212121 0.565657 0.072866
 5622 0.222222 0.565657 0.109300
 5623 0.232323 0.565657 0.042621
 5624 0.242424 0.565657 0.127861
 5625 0.252525 0.565657 0.306369
 5626 0.262626 0.565657 0.337371
 5627 0.272727 0.565657 0.000000
 5628 0.282828 0.565657 0.236317
 5629 0.292929 0.565657 0.244882
 5630 0.303030 0.565657 0.272075
 5631 0.313131 0.565657 0.177396
 5632 0.323232 0.565657 0.850388
 5633 0.333333 0.565657 0.327303
 5634 0.343434 0.565657 0.043017
 5635 0.353535 0.565657 0.086034
 5636 0.363636 0.565657 0.425166
 5637 0.373737 0.565657 0.283724
 5638 0.383838 0.565657 0.395581
 5639 0.393939 0.565657 0.293696
 5640 0.404040 0.565657 0.117539
 5641 0.414141 0.565657 0.321896
 5642 0.424242 0.565657 0.037318
 5643 0.434343 0.565657 0.186233
 5644 0.444444 0.565657 0.284710
 5645 0.454545 0.565657 0.165271
 5646 0.464646 0.565657 0.497773
 5647 0.474747 0.565657 0.391124
 5648 0.484848 0.565657 0.791741
 5649 0.494949 0.565657 0.507849
 5650 0.505050 0.565657 0.391897
 5651 0.515152 0.565657 0.751294
 5652 0.525253 0.565657 0.461988
 5653 0.535354 0.565657 0.453545
 5654 0.545455 0.565657 1.533484
 5655 0.555556 0.565657 0.305942
 5656 0.565657 0.565657 0.990571
 5657 0.575758 0.565657 0.352147
 5658 0.585859 0.565657 0.392961
 5659 0.595960 0.565657 0.299785
 5660 0.606061 0.565657 0.585339
 5661 0.616162 0.565657 0.440758
 5662 0.626263 0.565657 0.392993
 5663 0.636364 0.565657 0.473403
 5664 0.646465 0.565657 0.300181
 5665 0.656566 0.565657 0.444498
 5666 0.666667 0.565657 0.086778
 5667 0.676768 0.565657 0.276361
 5668 0.686869 0.565657 0.276417
 5669 0.696970 0.565657 0.229358
 5670 0.707071 0.565657 0.136544
 5671 0.717172 0.565657 0.096594
 5672 0.727273 0.565657 0.153658
 5673 0.737374 0.565657 0.000000
 5674 0.747475 0.565657 0.072015
 5675 0.757576 0.565657 0.000000
 5676 0.767677 0.565657 0.000000
 5677 0.777778 0.565657 0.000000
 5678 0.787879 0.565657 0.049035
 5679 0.797980 0.565657 0.000000
 5680 0.808081 0.565657 0.049723
 5681 0.818182 0.565657 0.049723
 5682 0.828283 0.565657 0.104709
 5683 0.838384 0.565657 0.000000
 5684 0.848485 0.565657 0.095326
 5685 0.858586 0.565657 0.000000
 5686 0.868687 0.565657 0.000000
 5687 0.878788 0.565657 0.165663
 5688 0.888889 0.565657 0.000000
 5689 0.898990 0.565657 0.000000
 5690 0.909091 0.565657 0.000000
 5691 0.919192 0.565657 0.000000
 5692 0.929293 0.565657 0.000000
 5693 0.939394 0.565657 0.000000
 5694 0.949495 0.565657 0.000000
 5695 0.959596 0.565657 0.000000
 5696 0.969697 0.565657 0.000000
 5697 0.979798 0.565657 0.000000
 5698 0.989899 0.565657 0.000000
 5699 1.000000 0.565657 0.000000
 5700 0.000000 0.575758 0.000000
 5701 0.010101 0.575758 0.000000
 5702 0.020202 0.575758 0.000000
 5703 0.030303 0.575758 0.000000
 5704 0.040404 0.575758 0.000000
 5705 0.050505 0.575758 0.000000
 5706 0.060606 0.575758 0.000000
 5707 0.070707 0.575758 0.000000
 5708 0.080808 0.575758 0.000000
 5709 0.090909 0.575758 0.000000
 5710 0.101010 0.575758 0.000000
 5711 0.111111 0.575758 0.000000
 5712 0.121212 0.575758 0.000000
 5713 0.131313 0.575758 0.000000
 5714 0.141414 0.575758 0.000000
 5715 0.151515 0.575758 0.000000
 5716 0.161616 0.575758 0.000000
 5717 0.171717 0.575758 0.000000
 5718 0.181818 0.575758 0.089647
 5719 0.191919 0.575758 0.044823
 5720 0.202020 0.575758 0.047066
 5721 0.212121 0.575758 0.183819
 5722 0.222222 0.575758 0.085241
 5723 0.232323 0.575758 0.042621
 5724 0.242424 0.575758 0.000000
 5725 0.252525 0.575758 0.000000
 5726 0.262626 0.575758 0.377138
 5727 0.272727 0.575758 0.342391
 5728 0.282828 0.575758 0.000000
 5729 0.292929 0.575758 0.280662
 5730 0.303030 0.575758 0.583864
 5731 0.313131 0.575758 0.501509
 5732 0.323232 0.575758 0.141702
 5733 0.333333 0.575758 0.546241
 5734 0.343434 0.575758 0.165595
 5735 0.353535 0.575758 0.055198
 5736 0.363636 0.575758 0.391912
 5737 0.373737 0.575758 0.441110
 5738 0.383838 0.575758 0.379987
 5739 0.393939 0.575758 0.152996
 5740 0.404040 0.575758 0.417518
 5741 0.414141 0.575758 0.407489
 5742 0.424242 0.575758 0.162334
 5743 0.434343 0.575758 0.111169
 5744 0.444444 0.575758 0.312008
 5745 0.454545 0.575758 0.303238
 5746 0.464646 0.575758 0.157480
 5747 0.474747 0.575758 0.394186
 5748 0.484848 0.575758 0.400687
 5749 0.494949 0.575758 0.470366
 5750 0.505050 0.575758 0.253201
 5751 0.515152 0.575758 0.495343
 5752 0.525253 0.575758 0.646260
 5753 0.535354 0.575758 0.415631
 5754 0.545455 0.575758 1.420587
 5755 0.555556 0.575758 0.495756
 5756 0.565657 0.575758 1.068421
 5757 0.575758 0.575758 0.201099
 5758 0.585859 0.575758 0.303778
 5759 0.595960 0.575758 0.345560
 5760 0.606061 0.575758 0.868775
 5761 0.616162 0.575758 0.501851
 5762 0.626263 0.575758 0.273509
 5763 0.636364 0.575758 0.394236
 5764 0.646465 0.575758 0.616526
 5765 0.656566 0.575758 0.194286
 5766 0.666667 0.575758 0.255112
 5767 0.676768 0.575758 0.105122
 5768 0.686869 0.575758 0.397822
 5769 0.696970 0.575758 0.085515
 5770 0.707071 0.575758 0.294814
 5771 0.717172 0.575758 0.000000
 5772 0.727273 0.575758 0.089715
 5773 0.737374 0.575758 0.280010
 5774 0.747475 0.575758 0.049002
 5775 0.757576 0.575758 0.000000
 5776 0.767677 0.575758 0.037235
 5777 0.777778 0.575758 0.000000
 5778 0.787879 0.575758 0.098069
 5779 0.797980 0.575758 0.000000
 5780 0.808081 0.575758 0.000000
 5781 0.818182 0.575758 0.099446
 5782 0.828283 0.575758 0.281016
 5783 0.838384 0.575758 0.000000
 5784 0.848485 0.575758 0.095326
 5785 0.858586 0.575758 0.000000
 5786 0.868687 0.575758 0.156674
 5787 0.878788 0.575758 0.000000
 5788 0.888889 0.575758 0.000000
 5789 0.898990 0.575758 0.000000
 5790 0.909091 0.575758 0.000000
 5791 0.919192 0.575758 0.000000
 5792 0.929293 0.575758 0.000000
 5793 0.939394 0.575758 0.000000
 5794 0.949495 0.575758 0.000000
 5795 0.959596 0.575758 0.000000
 5796 0.969697 0.575758 0.000000
 5797 0.979798 0.575758 0.000000
 5798 0.989899 0.575758 0.000000
 5799 1.000000 0.575758 0.000000
 5800 0.000000 0.585859 0.000000
 5801 0.010101 0.585859 0.000000
 5802 0.020202 0.585859 0.000000
 5803 0.030303 0.585859 0.000000
 5804 0.040404 0.585859 0.000000
 5805 0.050505 0.585859 0.000000
 5806 0.060606 0.585859 0.000000
 5807 0.070707 0.585859 0.000000
 5808 0.080808 0.585859 0.000000
 5809 0.090909 0.585859 0.000000
 5810 0.101010 0.585859 0.000000
 5811 0.111111 0.585859 0.000000
 5812 0.121212 0.585859 0.000000
 5813 0.131313 0.585859 0.000000
 5814 0.141414 0.585859 0.000000
 5815 0.151515 0.585859 0.000000
 5816 0.161616 0.585859 0.000000
 5817 0.171717 0.585859 0.000000
 5818 0.181818 0.585859 0.000000
 5819 0.191919 0.585859 0.089647
 5820 0.202020 0.585859 0.085241
 5821 0.212121 0.585859 0.042620
 5822 0.222222 0.585859 0.141199
 5823 0.232323 0.585859 0.090389
 5824 0.242424 0.585859 0.087618
 5825 0.252525 0.585859 0.110764
 5826 0.262626 0.585859 0.214891
 5827 0.272727 0.585859 0.271882
 5828 0.282828 0.585859 0.402876
 5829 0.292929 0.585859 0.238787
 5830 0.303030 0.585859 0.314747
 5831 0.313131 0.585859 0.401851
 5832 0.323232 0.585859 0.302712
 5833 0.333333 0.585859 0.686609
 5834 0.343434 0.585859 0.338073
 5835 0.353535 0.585859 0.129834
 5836 0.363636 0.585859 0.485996
 5837 0.373737 0.585859 0.805481
 5838 0.383838 0.585859 0.109003
 5839 0.393939 0.585859 0.179927
 5840 0.404040 0.585859 0.035329
 5841 0.414141 0.585859 0.092442
 5842 0.424242 0.585859 0.233797
 5843 0.434343 0.585859 0.588687
 5844 0.444444 0.585859 0.270189
 5845 0.454545 0.585859 0.105216
 5846 0.464646 0.585859 0.295821
 5847 0.474747 0.585859 0.614967
 5848 0.484848 0.585859 0.168863
 5849 0.494949 0.585859 0.225945
 5850 0.505050 0.585859 0.302181
 5851 0.515152 0.585859 0.832634
 5852 0.525253 0.585859 0.905124
 5853 0.535354 0.585859 0.633814
 5854 0.545455 0.585859 1.604771
 5855 0.555556 0.585859 0.749508
 5856 0.565657 0.585859 0.951130
 5857 0.575758 0.585859 0.313714
 5858 0.585859 0.585859 0.385507
 5859 0.595960 0.585859 0.461938
 5860 0.606061 0.585859 0.267986
 5861 0.616162 0.585859 0.687862
 5862 0.626263 0.585859 0.417456
 5863 0.636364 0.585859 0.382463
 5864 0.646465 0.585859 0.447096
 5865 0.656566 0.585859 0.151580
 5866 0.666667 0.585859 0.535976
 5867 0.676768 0.585859 0.299750
 5868 0.686869 0.585859 0.473130
 5869 0.696970 0.585859 0.190405
 5870 0.707071 0.585859 0.065301
 5871 0.717172 0.585859 0.000000
 5872 0.727273 0.585859 0.327432
 5873 0.737374 0.585859 0.354452
 5874 0.747475 0.585859 0.119252
 5875 0.757576 0.585859 0.203380
 5876 0.767677 0.585859 0.242725
 5877 0.777778 0.585859 0.168255
 5878 0.787879 0.585859 0.231199
 5879 0.797980 0.585859 0.000000
 5880 0.808081 0.585859 0.000000
 5881 0.818182 0.585859 0.234435
 5882 0.828283 0.585859 0.089817
 5883 0.838384 0.585859 0.142989
 5884 0.848485 0.585859 0.000000
 5885 0.858586 0.585859 0.092464
 5886 0.868687 0.585859 0.156674
 5887 0.878788 0.585859 0.000000
 5888 0.888889 0.585859 0.000000
 5889 0.898990 0.585859 0.000000
 5890 0.909091 0.585859 0.000000
 5891 0.919192 0.585859 0.000000
 5892 0.929293 0.585859 0.000000
 5893 0.939394 0.585859 0.000000
 5894 0.949495 0.585859 0.000000
 5895 0.959596 0.585859 0.000000
 5896 0.969697 0.585859 0.000000
 5897 0.979798 0.585859 0.000000
 5898 0.989899 0.585859 0.000000
 5899 1.000000 0.585859 0.000000
 5900 0.000000 0.595960 0.000000
 5901 0.010101 0.595960 0.000000
 5902 0.020202 0.595960 0.000000
 5903 0.030303 0.595960 0.000000
 5904 0.040404 0.595960 0.000000
 5905 0.050505 0.595960 0.000000
 5906 0.060606 0.595960 0.000000
 5907 0.070707 0.595960 0.000000
 5908 0.080808 0.595960 0.000000
 5909 0.090909 0.595960 0.000000
 5910 0.101010 0.595960 0.000000
 5911 0.111111 0.595960 0.000000
 5912 0.121212 0.595960 0.000000
 5913 0.131313 0.595960 0.000000
 5914 0.141414 0.595960 0.000000
 5915 0.151515 0.595960 0.000000
 5916 0.161616 0.595960 0.000000
 5917 0.171717 0.595960 0.000000
 5918 0.181818 0.595960 0.000000
 5919 0.191919 0.595960 0.044824
 5920 0.202020 0.595960 0.089647
 5921 0.212121 0.595960 0.000000
 5922 0.222222 0.595960 0.000000
 5923 0.232323 0.595960 0.094133
 5924 0.242424 0.595960 0.258553
 5925 0.252525 0.595960 0.503133
 5926 0.262626 0.595960 0.326358
 5927 0.272727 0.595960 0.257018
 5928 0.282828 0.595960 0.508837
 5929 0.292929 0.595960 0.522660
 5930 0.303030 0.595960 0.408847
 5931 0.313131 0.595960 0.261234
 5932 0.323232 0.595960 0.339004
 5933 0.333333 0.595960 0.218929
 5934 0.343434 0.595960 0.842101
 5935 0.353535 0.595960 0.111531
 5936 0.363636 0.595960 0.168958
 5937 0.373737 0.595960 0.803429
 5938 0.383838 0.595960 0.423602
 5939 0.393939 0.595960 0.261396
 5940 0.404040 0.595960 0.000000
 5941 0.414141 0.595960 0.162017
 5942 0.424242 0.595960 0.106774
 5943 0.434343 0.595960 0.457111
 5944 0.444444 0.595960 0.275591
 5945 0.454545 0.595960 0.304306
 5946 0.464646 0.595960 0.615388
 5947 0.474747 0.595960 0.535515
 5948 0.484848 0.595960 0.108781
 5949 0.494949 0.595960 0.432336
 5950 0.505050 0.595960 0.236404
 5951 0.515152 0.595960 0.671329
 5952 0.525253 0.595960 0.596596
 5953 0.535354 0.595960 0.538927
 5954 0.545455 0.595960 1.822008
 5955 0.555556 0.595960 0.726874
 5956 0.565657 0.595960 0.734781
 5957 0.575758 0.595960 0.352961
 5958 0.585859 0.595960 0.458057
 5959 0.595960 0.595960 0.572604
 5960 0.606061 0.595960 0.511267
 5961 0.616162 0.595960 0.662177
 5962 0.626263 0.595960 0.392225
 5963 0.636364 0.595960 0.205758
 5964 0.646465 0.595960 0.335083
 5965 0.656566 0.595960 0.424040
 5966 0.666667 0.595960 0.320987
 5967 0.676768 0.595960 0.502711
 5968 0.686869 0.595960 0.646899
 5969 0.696970 0.595960 0.067860
 5970 0.707071 0.595960 0.105591
 5971 0.717172 0.595960 0.251075
 5972 0.727273 0.595960 0.548982
 5973 0.737374 0.595960 0.084149
 5974 0.747475 0.595960 0.000000
 5975 0.757576 0.595960 0.000000
 5976 0.767677 0.595960 0.037235
 5977 0.777778 0.595960 0.086269
 5978 0.787879 0.595960 0.133162
 5979 0.797980 0.595960 0.133130
 5980 0.808081 0.595960 0.098004
 5981 0.818182 0.595960 0.422256
 5982 0.828283 0.595960 0.037462
 5983 0.838384 0.595960 0.095326
 5984 0.848485 0.595960 0.092464
 5985 0.858586 0.595960 0.292577
 5986 0.868687 0.595960 0.000000
 5987 0.878788 0.595960 0.000000
 5988 0.888889 0.595960 0.000000
 5989 0.898990 0.595960 0.000000
 5990 0.909091 0.595960 0.000000
 5991 0.919192 0.595960 0.000000
 5992 0.929293 0.595960 0.000000
 5993 0.939394 0.595960 0.000000
 5994 0.949495 0.595960 0.069324
 5995 0.959596 0.595960 0.000000
 5996 0.969697 0.595960 0.000000
 5997 0.979798 0.595960 0.000000
 5998 0.989899 0.595960 0.000000
 5999 1.000000 0.595960 0.000000
 6000 0.000000 0.606061 0.000000
 6001 0.010101 0.606061 0.000000
 6002 0.020202 0.606061 0.000000
 6003 0.030303 0.606061 0.000000
 6004 0.040404 0.606061 0.000000
 6005 0.050505 0.606061 0.000000
 6006 0.060606 0.606061 0.000000
 6007 0.070707 0.606061 0.000000
 6008 0.080808 0.606061 0.000000
 6009 0.090909 0.606061 0.000000
 6010 0.101010 0.606061 0.000000
 6011 0.111111 0.606061 0.000000
 6012 0.121212 0.606061 0.000000
 6013 0.131313 0.606061 0.000000
 6014 0.141414 0.606061 0.000000
 6015 0.151515 0.606061 0.000000
 6016 0.161616 0.606061 0.000000
 6017 0.171717 0.606061 0.000000
 6018 0.181818 0.606061 0.000000
 6019 0.191919 0.606061 0.000000
 6020 0.202020 0.606061 0.044824
 6021 0.212121 0.606061 0.089647
 6022 0.222222 0.606061 0.000000
 6023 0.232323 0.606061 0.036204
 6024 0.242424 0.606061 0.295963
 6025 0.252525 0.606061 0.219913
 6026 0.262626 0.606061 0.081490
 6027 0.272727 0.606061 0.168531
 6028 0.282828 0.606061 0.080920
 6029 0.292929 0.606061 0.334038
 6030 0.303030 0.606061 1.531615
 6031 0.313131 0.606061 0.357773
 6032 0.323232 0.606061 0.412901
 6033 0.333333 0.606061 0.467523
 6034 0.343434 0.606061 0.705539
 6035 0.353535 0.606061 0.628155
 6036 0.363636 0.606061 0.208492
 6037 0.373737 0.606061 0.276013
 6038 0.383838 0.606061 0.837487
 6039 0.393939 0.606061 0.187422
 6040 0.404040 0.606061 0.235170
 6041 0.414141 0.606061 0.237626
 6042 0.424242 0.606061 0.367331
 6043 0.434343 0.606061 0.225075
 6044 0.444444 0.606061 0.273719
 6045 0.454545 0.606061 0.109324
 6046 0.464646 0.606061 0.267556
 6047 0.474747 0.606061 0.563470
 6048 0.484848 0.606061 0.242884
 6049 0.494949 0.606061 0.306226
 6050 0.505050 0.606061 0.264621
 6051 0.515152 0.606061 0.865437
 6052 0.525253 0.606061 0.583934
 6053 0.535354 0.606061 0.551563
 6054 0.545455 0.606061 2.324448
 6055 0.555556 0.606061 0.936355
 6056 0.565657 0.606061 0.859164
 6057 0.575758 0.606061 0.298307
 6058 0.585859 0.606061 0.187234
 6059 0.595960 0.606061 0.980488
 6060 0.606061 0.606061 0.541360
 6061 0.616162 0.606061 0.336034
 6062 0.626263 0.606061 0.636922
 6063 0.636364 0.606061 0.453692
 6064 0.646465 0.606061 0.477927
 6065 0.656566 0.606061 0.332624
 6066 0.666667 0.606061 0.050184
 6067 0.676768 0.606061 0.187146
 6068 0.686869 0.606061 0.406480
 6069 0.696970 0.606061 0.392924
 6070 0.707071 0.606061 0.438405
 6071 0.717172 0.606061 0.999607
 6072 0.727273 0.606061 0.000000
 6073 0.737374 0.606061 0.000000
 6074 0.747475 0.606061 0.000000
 6075 0.757576 0.606061 0.000000
 6076 0.767677 0.606061 0.000000
 6077 0.777778 0.606061 0.172539
 6078 0.787879 0.606061 0.000000
 6079 0.797980 0.606061 0.000000
 6080 0.808081 0.606061 0.041318
 6081 0.818182 0.606061 0.320396
 6082 0.828283 0.606061 0.000000
 6083 0.838384 0.606061 0.187790
 6084 0.848485 0.606061 0.101453
 6085 0.858586 0.606061 0.098710
 6086 0.868687 0.606061 0.043490
 6087 0.878788 0.606061 0.000000
 6088 0.888889 0.606061 0.000000
 6089 0.898990 0.606061 0.000000
 6090 0.909091 0.606061 0.000000
 6091 0.919192 0.606061 0.000000
 6092 0.929293 0.606061 0.000000
 6093 0.939394 0.606061 0.047242
 6094 0.949495 0.606061 0.163808
 6095 0.959596 0.606061 0.000000
 6096 0.969697 0.606061 0.000000
 6097 0.979798 0.606061 0.000000
 6098 0.989899 0.606061 0.000000
 6099 1.000000 0.606061 0.000000
 6100 0.000000 0.616162 0.000000
 6101 0.010101 0.616162 0.000000
 6102 0.020202 0.616162 0.000000
 6103 0.030303 0.616162 0.000000
 6104 0.040404 0.616162 0.000000
 6105 0.050505 0.616162 0.000000
 6106 0.060606 0.616162 0.000000
 6107 0.070707 0.616162 0.000000
 6108 0.080808 0.616162 0.000000
 6109 0.090909 0.616162 0.000000
 6110 0.101010 0.616162 0.000000
 6111 0.111111 0.616162 0.000000
 6112 0.121212 0.616162 0.000000
 6113 0.131313 0.616162 0.000000
 6114 0.141414 0.616162 0.000000
 6115 0.151515 0.616162 0.000000
 6116 0.161616 0.616162 0.000000
 6117 0.171717 0.616162 0.000000
 6118 0.181818 0.616162 0.000000
 6119 0.191919 0.616162 0.000000
 6120 0.202020 0.616162 0.000000
 6121 0.212121 0.616162 0.036204
 6122 0.222222 0.616162 0.243082
 6123 0.232323 0.616162 0.238527
 6124 0.242424 0.616162 0.078714
 6125 0.252525 0.616162 0.165755
 6126 0.262626 0.616162 0.263833
 6127 0.272727 0.616162 0.253381
 6128 0.282828 0.616162 0.250411
 6129 0.292929 0.616162 0.460734
 6130 0.303030 0.616162 0.329912
 6131 0.313131 0.616162 0.631416
 6132 0.323232 0.616162 0.520130
 6133 0.333333 0.616162 0.710573
 6134 0.343434 0.616162 0.716231
 6135 0.353535 0.616162 1.025827
 6136 0.363636 0.616162 0.752211
 6137 0.373737 0.616162 0.524901
 6138 0.383838 0.616162 0.932816
 6139 0.393939 0.616162 0.481071
 6140 0.404040 0.616162 0.000000
 6141 0.414141 0.616162 0.496166
 6142 0.424242 0.616162 0.391092
 6143 0.434343 0.616162 0.203258
 6144 0.444444 0.616162 0.354369
 6145 0.454545 0.616162 0.206750
 6146 0.464646 0.616162 0.481482
 6147 0.474747 0.616162 0.723924
 6148 0.484848 0.616162 0.110396
 6149 0.494949 0.616162 0.230340
 6150 0.505050 0.616162 0.601076
 6151 0.515152 0.616162 0.615153
 6152 0.525253 0.616162 0.568502
 6153 0.535354 0.616162 0.678700
 6154 0.545455 0.616162 1.740472
 6155 0.555556 0.616162 1.236692
 6156 0.565657 0.616162 0.298526
 6157 0.575758 0.616162 0.276568
 6158 0.585859 0.616162 0.481784
 6159 0.595960 0.616162 1.000490
 6160 0.606061 0.616162 0.374282
 6161 0.616162 0.616162 0.456824
 6162 0.626263 0.616162 0.278697
 6163 0.636364 0.616162 0.549928
 6164 0.646465 0.616162 0.160180
 6165 0.656566 0.616162 0.035611
 6166 0.666667 0.616162 0.279540
 6167 0.676768 0.616162 0.130167
 6168 0.686869 0.616162 0.355251
 6169 0.696970 0.616162 0.714853
 6170 0.707071 0.616162 0.982986
 6171 0.717172 0.616162 0.222473
 6172 0.727273 0.616162 0.150894
 6173 0.737374 0.616162 0.037925
 6174 0.747475 0.616162 0.000000
 6175 0.757576 0.616162 0.000000
 6176 0.767677 0.616162 0.000000
 6177 0.777778 0.616162 0.172539
 6178 0.787879 0.616162 0.000000
 6179 0.797980 0.616162 0.000000
 6180 0.808081 0.616162 0.187344
 6181 0.818182 0.616162 0.276447
 6182 0.828283 0.616162 0.233180
 6183 0.838384 0.616162 0.346484
 6184 0.848485 0.616162 0.204926
 6185 0.858586 0.616162 0.094484
 6186 0.868687 0.616162 0.086979
 6187 0.878788 0.616162 0.000000
 6188 0.888889 0.616162 0.000000
 6189 0.898990 0.616162 0.000000
 6190 0.909091 0.616162 0.094484
 6191 0.919192 0.616162 0.094484
 6192 0.929293 0.616162 0.094484
 6193 0.939394 0.616162 0.094484
 6194 0.949495 0.616162 0.069325
 6195 0.959596 0.616162 0.000000
 6196 0.969697 0.616162 0.000000
 6197 0.979798 0.616162 0.000000
 6198 0.989899 0.616162 0.000000
 6199 1.000000 0.616162 0.000000
 6200 0.000000 0.626263 0.000000
 6201 0.010101 0.626263 0.000000
 6202 0.020202 0.626263 0.000000
 6203 0.030303 0.626263 0.000000
 6204 0.040404 0.626263 0.000000
 6205 0.050505 0.626263 0.000000
 6206 0.060606 0.626263 0.000000
 6207 0.070707 0.626263 0.000000
 6208 0.080808 0.626263 0.000000
 6209 0.090909 0.626263 0.000000
 6210 0.101010 0.626263 0.000000
 6211 0.111111 0.626263 0.000000
 6212 0.121212 0.626263 0.000000
 6213 0.131313 0.626263 0.000000
 6214 0.141414 0.626263 0.000000
 6215 0.151515 0.626263 0.000000
 6216 0.161616 0.626263 0.000000
 6217 0.171717 0.626263 0.000000
 6218 0.181818 0.626263 0.000000
 6219 0.191919 0.626263 0.000000
 6220 0.202020 0.626263 0.000000
 6221 0.212121 0.626263 0.039357
 6222 0.222222 0.626263 0.118071
 6223 0.232323 0.626263 0.000000
 6224 0.242424 0.626263 0.352858
 6225 0.252525 0.626263 0.180856
 6226 0.262626 0.626263 0.226460
 6227 0.272727 0.626263 0.179357
 6228 0.282828 0.626263 0.185296
 6229 0.292929 0.626263 0.047066
 6230 0.303030 0.626263 0.000000
 6231 0.313131 0.626263 0.253668
 6232 0.323232 0.626263 0.204656
 6233 0.333333 0.626263 0.404235
 6234 0.343434 0.626263 0.556220
 6235 0.353535 0.626263 0.899439
 6236 0.363636 0.626263 1.214685
 6237 0.373737 0.626263 0.942043
 6238 0.383838 0.626263 0.564847
 6239 0.393939 0.626263 1.488529
 6240 0.404040 0.626263 0.518879
 6241 0.414141 0.626263 0.202097
 6242 0.424242 0.626263 0.238865
 6243 0.434343 0.626263 0.112992
 6244 0.444444 0.626263 0.086333
 6245 0.454545 0.626263 0.200417
 6246 0.464646 0.626263 0.257876
 6247 0.474747 0.626263 0.432038
 6248 0.484848 0.626263 0.389530
 6249 0.494949 0.626263 0.784616
 6250 0.505050 0.626263 0.617245
 6251 0.515152 0.626263 0.786028
 6252 0.525253 0.626263 0.294876
 6253 0.535354 0.626263 0.746215
 6254 0.545455 0.626263 1.773283
 6255 0.555556 0.626263 0.718048
 6256 0.565657 0.626263 0.167518
 6257 0.575758 0.626263 0.210264
 6258 0.585859 0.626263 0.629017
 6259 0.595960 0.626263 0.379667
 6260 0.606061 0.626263 0.594173
 6261 0.616162 0.626263 0.338315
 6262 0.626263 0.626263 0.257415
 6263 0.636364 0.626263 0.258407
 6264 0.646465 0.626263 0.182869
 6265 0.656566 0.626263 0.106834
 6266 0.666667 0.626263 0.364685
 6267 0.676768 0.626263 0.405212
 6268 0.686869 0.626263 0.635097
 6269 0.696970 0.626263 0.769376
 6270 0.707071 0.626263 0.115730
 6271 0.717172 0.626263 0.000000
 6272 0.727273 0.626263 0.074238
 6273 0.737374 0.626263 0.075850
 6274 0.747475 0.626263 0.037925
 6275 0.757576 0.626263 0.000000
 6276 0.767677 0.626263 0.000000
 6277 0.777778 0.626263 0.172539
 6278 0.787879 0.626263 0.000000
 6279 0.797980 0.626263 0.047242
 6280 0.808081 0.626263 0.365522
 6281 0.818182 0.626263 0.481540
