time(d)	tt(dd)	plant#	strip#	row#	pos#	species	weed	age(dd)	age(days)	nrBranches	leafArea(m2)	fpar	rfr	biom(mg)	yield(mg)	leafMass(mg)	stemMass(mg)	rootMass(mg)	shootRootRatio(mg)	aboveBiom(mg)	transpiration	
56	812.7989892447297	1	1	1	1	4	0	812.7989892447297	55.0	0	0.024086927017583297	0.5291582635271642	0.757671194470626	8130.359725824041	1122.1698136039506	1204.3463508791647	1118.4605119973605	1112.8146430981808	2.087325932744389	3444.9766764804754	1.4078690085112713E-8	
56	812.7989892447297	2	2	1	1	0	0	812.7989892447297	55.0	0	0.15318726583415132	0.5256408093140734	0.8365784303010605	58851.0007234117	0.0	6449.990140385318	7792.34133652483	1615.606962916583	8.815467996745388	14242.331476910149	1.1094588956412458E-7	
57	831.0074187226243	1	1	1	1	4	0	831.0074187226243	56.0	0	0.024925751919982718	0.49457985381997044	0.7246011630896941	8627.326186165905	1222.4473320812006	1246.2875959991356	1185.9135452722824	1157.972798181501	2.1003957477161688	3654.6484733526186	1.6048960750131436E-8	
57	831.0074187226243	2	2	1	1	0	0	831.0074187226243	56.0	0	0.1577104436011133	0.5299417508771743	0.8349688246266862	61816.44629626516	0.0	6640.439730573189	8046.274123441993	1675.81783636101	8.763908305157413	14686.713854015183	1.1434694946580462E-7	
58	849.3245615714155	1	1	1	1	4	0	849.3245615714155	57.0	0	0.02575213176549069	0.5211777812914719	0.7581150105132031	9174.00414503039	1324.473065780785	1287.6065882745343	1254.223101530684	1203.5480353215771	2.1119470226429846	3866.3027555860035	1.7162288972723376E-8	
58	849.3245615714155	2	2	1	1	0	0	849.3245615714155	57.0	0	0.16229284108191314	0.5231486826506684	0.8253626363551704	64820.417822130155	0.0	6833.38278239634	8303.531525872859	1736.584819214445	8.716484297678289	15136.914308269199	1.2552266155521474E-7	
59	867.7491829767431	1	1	1	1	4	0	867.7491829767431	58.0	0	0.026588751948472815	0.503399822860916	0.7581354795143199	9720.05882034896	1427.8219986415347	1329.4375974236405	1315.9445103417584	1249.5013973042558	2.117150179641811	4073.2041064069335	1.7527336898985458E-8	
59	867.7491829767431	2	2	1	1	0	0	867.7491829767431	58.0	0	0.16686007116894602	0.5065602242826713	0.8256292558461357	67836.57334004506	0.0	7025.687207113515	8559.93742549576	1797.8559685246832	8.669006252708222	15585.624632609275	1.2852350997782927E-7	
60	886.2800162760307	1	1	1	1	4	0	886.2800162760307	59.0	0	0.027378442733819477	0.5051315154223474	0.758248842040677	10297.370850019623	1532.0534900017476	1368.9221366909737	1363.3739103596945	1295.7924834587986	2.108590751936975	4264.349537052416	1.8364661516942474E-8	
60	886.2800162760307	2	2	1	1	0	0	886.2800162760307	59.0	0	0.17137918128434212	0.502759751481151	0.8287200883159457	70931.6892361317	0.0	7215.965527761773	8813.64185302677	1859.5774167307404	8.62002691394782	16029.607380788542	1.301881481898448E-7	
