time(d)	tt(dd)	plant#	strip#	row#	pos#	species	weed	age(dd)	age(days)	nrBranches	leafArea(m2)	fpar	rfr	biom(mg)	yield(mg)	leafMass(mg)	stemMass(mg)	rootMass(mg)	shootRootRatio(mg)	aboveBiom(mg)	transpiration	
54	776.7130482321257	2	1	1	2	0	0	776.7130482321257	53.0	0	0.14423979728675188	0.3844461696573474	0.6815021599017159	41119.02834283603	0.0	6073.254622600078	7292.908146145124	1495.792339037178	8.935841172544597	13366.162768745202	8.193624223932141E-8	
55	794.7004757379742	1	1	1	1	0	0	794.7004757379742	54.0	0	0.14946325948476666	0.39424232185959446	0.698912317253071	43980.07806699029	0.0	6293.1898730428065	7570.315618916161	1561.8585469064851	8.876287496981014	13863.505491958967	8.767720087383292E-8	
55	794.7004757379742	2	1	1	2	0	0	794.7004757379742	54.0	0	0.1486713748182319	0.37866512213914655	0.6754315035100464	43142.469535888944	0.0	6259.847360767659	7541.698463701898	1554.7428966728112	8.877059901032647	13801.545824469556	8.721099812855671E-8	
56	812.7989892447297	1	1	1	1	0	0	812.7989892447297	55.0	0	0.1538554517325078	0.38780888142819164	0.6955235443832595	46085.85942842164	0.0	6478.124283474012	7816.894832824437	1621.4632997661372	8.816122522390863	14295.019116298448	8.706402195415122E-8	
56	812.7989892447297	2	1	1	2	0	0	812.7989892447297	55.0	0	0.15306356706597304	0.3648982134612725	0.6693017419342001	45162.54384118284	0.0	6444.781771198865	7788.277677610173	1614.3476495324633	8.81660121531513	14233.059448809037	8.850408808720878E-8	
57	831.0074187226243	1	1	1	1	0	0	831.0074187226243	56.0	0	0.15837862949946976	0.38925529782609725	0.6832182317635423	48276.04930033461	0.0	6668.573873661884	8070.8276197416	1681.6741732105643	8.764718949844957	14739.401493403484	9.242293754567266E-8	
57	831.0074187226243	2	1	1	2	0	0	831.0074187226243	56.0	0	0.157586744832935	0.3636575423728539	0.6614881510474998	47234.40130575391	0.0	6635.231361386736	8042.210464527336	1674.5585229768903	8.764962003132469	14677.441825914073	8.835119241853707E-8	
58	849.3245615714155	1	1	1	1	0	0	849.3245615714155	57.0	0	0.1629610269802696	0.3904056207989251	0.6901105295087311	50549.73181498928	0.0	6861.516925485035	8328.085022172467	1742.4411560639992	8.717426063310683	15189.601947657502	9.953046261030296E-8	
58	849.3245615714155	2	1	1	2	0	0	849.3245615714155	57.0	0	0.16216914231373486	0.35384627605997426	0.6462156955172601	49314.329643848716	0.0	6828.1744132098875	8299.467866958203	1735.3255058303253	8.717466682384615	15127.64228016809	9.473324716130868E-8	
59	867.7491829767431	1	1	1	1	0	0	867.7491829767431	58.0	0	0.1675282570673025	0.38324812490577104	0.6890994549423092	52858.76992433435	0.0	7053.82135020221	8584.490921795368	1803.7123053742375	8.670070179929782	15638.312271997578	1.0571603350892044E-7	
59	867.7491829767431	2	1	1	2	0	0	867.7491829767431	58.0	0	0.16673637240076775	0.3487091909863769	0.6485207413698032	51434.68674766745	0.0	7020.478837927062	8555.873766581104	1796.5966551405636	8.669921854713401	15576.352604508167	9.975985717213583E-8	
60	886.2800162760307	1	1	1	1	0	0	886.2800162760307	59.0	0	0.1720473671826986	0.3761755000445366	0.6761122471191652	55190.11000429956	0.0	7244.099670850468	8838.195349326375	1865.4337535802947	8.62120940468155	16082.295020176844	1.1167428454708648E-7	
60	886.2800162760307	2	1	1	2	0	0	886.2800162760307	59.0	0	0.17125548251616385	0.34640308554474813	0.6439330344676015	53599.51445060974	0.0	7210.757158575319	8809.578194112111	1858.3181033466208	8.620878914022642	16020.33535268743	1.0174460126081871E-7	
